trip_id,Departure,Arrival,Duration,Departure_City,Arrival_City
OCESN842401F0200239532,Gare de Calais Ville,Gare de Rang du Fl. Verton Ber,68,Calais,Rang-du-Fliers
OCESN842600F0200239604,Gare de Calais Ville,Gare de Etaples Le Touquet,62,Calais,Étaples
OCESN842606F0100139608,Gare de Cambrai Ville,Gare de Douai,34,Villers-Guislain,Douai
OCESN843300F0100139861,Gare de Douai,Gare de Valenciennes,38,Douai,Denain
OCESN843500F0300339917,Gare de Douai,Gare de Lens,31,Douai,Lens
OCESN843600F0100139940,Gare de Lille Flandres,Gare de St Quentin,107,Lille,Pontarlier
OCESN843800F0300340024,Gare de Cambrai Ville,Gare de Lille Flandres,59,Villers-Guislain,Lille
OCESN843818F0400440034,Gare de Douai,Gare de St Quentin,93,Douai,Pontarlier
OCESN843841F0200240067,Gare de Lille Flandres,Gare de Tourcoing,14,Lille,Tourcoing
OCESN844051F0200240199,Gare de Boulogne Ville,Gare de Lille Europe,72,Fréthun,Lille
OCESN844400F0100140255,Gare de Calais Ville,Gare de Lille Europe,49,Calais,Lille
OCESN844400F0200240254,Gare de Arras,Gare de Calais Fréthun,67,Arras,Fréthun
OCESN844401F0300340256,Gare de Lille Europe,Gare de Rang du Fl. Verton Ber,94,Lille,Rang-du-Fliers
OCESN844402F0100140258,Gare de Calais Fréthun,Gare de Lille Europe,29,Fréthun,Lille
OCESN844404F0100140260,Gare de Dunkerque,Gare de Lille Europe,31,Dunkerque,Lille
OCESN844500F0200240278,Gare de Amiens,Gare de Dunkerque,104,Amiens,Dunkerque
OCESN844550F0100140299,Gare de Calais Ville,Gare de Dunkerque,50,Calais,Dunkerque
OCESN844600F0300340301,Gare de Dunkerque,Gare de Hazebrouck,36,Dunkerque,Hazebrouck
OCESN844702F0100140321,Gare de Lille Flandres,Gare de St Omer,50,Lille,Derby
OCESN844800F0300340323,Gare de Calais Ville,Gare de Lille Flandres,75,Calais,Lille
OCESN844810F0400440327,Gare de Arras,Gare de Hazebrouck,58,Arras,Hazebrouck
OCESN846400F0300340446,Gare de Arras,Gare de Dunkerque,93,Arras,Dunkerque
OCESN846411F0200240449,Gare de Arras,Gare de Béthune,36,Arras,Béthune
OCESN846432F0200240474,Gare de Hazebrouck,Gare de Lens,42,Hazebrouck,Lens
OCESN846435F0300340477,Gare de Béthune,Gare de Lens,17,Béthune,Lens
OCESN846449F0400440507,Gare de Arras,Gare de Calais Ville,123,Arras,Calais
OCESN846540F0100140528,Gare de Hirson,Gare de Laon,51,Hirson,Laon
OCESN846607F0200240545,Gare de Beauvais-Gare-SNCF,Gare de Paris Gare du Nord,73,Beauvais,Paris
OCESN847401F0300340552,Gare de Paris Gare du Nord,Gare de Persan-Beaumont,63,Paris,Persan
OCESN847405F1901940554,Gare de Creil,Gare de Paris Gare du Nord,21,Creil,Paris
OCESN847463F0100140680,Gare de Abancourt,Gare de Creil,103,Abancourt,Creil
OCESN847500F0200240694,Gare de Abancourt,Gare de Beauvais-Gare-SNCF,48,Abancourt,Beauvais
OCESN847502F0300340696,Gare de Compiègne,Gare de Paris Gare du Nord,56,Compiègne,Paris
OCESN847802F0100140821,Gare de Compiègne,Gare de Creil,37,Compiègne,Creil
OCESN847877F0200240926,Gare de Paris Gare du Nord,Gare de Tergnier,88,Paris,Tergnier
OCESN847933F2102141026,Gare de Creil,Gare de St Quentin,104,Creil,Pontarlier
OCESN847947F0200241054,Gare de Abbeville,Gare de Albert,80,Abbeville,Leval-Trahegnies
OCESN848348F0100141087,Gare de Amiens,Gare de Compiègne,60,Amiens,Compiègne
OCESN848410F0300341123,Gare de Paris Gare du Nord,Gare de St-Just-SNCF,64,Paris,De Pere
OCESN848501F0200241178,Gare de Clermont-de-l'Oise,Gare de Paris Gare du Nord,50,Agnetz,Paris
OCESN848527F0400441270,Gare de Amiens,Gare de Laon,84,Amiens,Laon
OCESN848601F0600641435,Gare de Laon,Gare de Tergnier,26,Laon,Tergnier
OCESN848603F0200241437,Gare de Lille Flandres,Gare de Rouen-Rive-Droite,168,Lille,Rouen
OCESN848904F0700741615,Gare de Abancourt,Gare de Amiens,35,Abancourt,Amiens
OCESN848979F0100141662,Gare de Aulnoye Aymeries,Gare de Laon,111,Aulnoye-Aymeries,Laon
OCESN849300F0400441671,Gare de Laon,Gare de Paris Gare du Nord,90,Laon,Paris
OCESN849900F0800841766,Gare de Crépy-en-Valois,Gare de Laon,69,Crépy-en-Valois,Laon
OCESN849901F0300341767,Gare de Paris-St-Lazare,Gare de Vernon-Giverny,60,Paris,Vernon
OCESN850016F0200241928,Gare de Oissel,Gare de Paris-St-Lazare,94,Glos-sur-Risle,Paris
OCESN850021F0200241936,Gare de Mantes-la-Jolie,Gare de Vernon-Giverny,17,Mantes-la-Ville,Vernon
OCESN850032F0200241937,Gare de Le Havre,Gare de Montivilliers,15,Fécamp,Montivilliers
OCESN850200F0100141957,Gare de Le Havre,Gare de Rolleville,26,Fécamp,Rolleville
OCESN850250F0200241998,Gare de Fécamp,Gare de Le Havre,46,Fécamp,Fécamp
OCESN850302F0100142015,Gare de Le Havre,Gare de Rouen-Rive-Droite,61,Fécamp,Rouen
OCESN850400F0100142047,Gare de Elbeuf-St-Aubin,Gare de Yvetot,63,Saint-Aubin-lès-Elbeuf,Yvetot
OCESN850600F0100142071,Gare de Rouen-Rive-Droite,Gare de Yvetot,34,Rouen,Yvetot
OCESN850670F0200242112,Gare de Evreux,Normandie,69,Nonancourt,Normandie
OCESN851001F0100142116,Gare de Paris-St-Lazare,Gare de Serquigny,105,Paris,Serquigny
OCESN851020F0100142181,Gare de Bueil,Gare de Mantes-la-Jolie,15,Bueil,Mantes-la-Ville
OCESN851072F0100142240,Gare de Dieppe,Gare de Rouen-Rive-Droite,63,Dieppe,Rouen
OCESN851700F0100142346,Gare de Evreux,Normandie,52,Nonancourt,Normandie
OCESN852313F0100142557,Gare de Caen,Gare de Lisieux,33,Caen,Lisieux
OCESN852331F0400442564,Gare de Caen,Gare de Coutances,75,Caen,Coutances
OCESN852610F0100142760,Gare de Caen,Gare de St-Lô,51,Caen,Blois
OCESN852712F0300342815,Gare de Caen,Gare de Dol,167,Caen,Dol-de-Bretagne
OCESN852808F0500542822,Gare de Dol,Gare de Granville,59,Dol-de-Bretagne,Granville
OCESN852826F0200242830,Gare de Argentan,Gare de Granville,83,Flers,Granville
OCESN853016F0400442857,Gare de Caen,Gare de Granville,103,Caen,Granville
OCESN853412F0200242859,Gare de Alençon,Gare de Caen,71,Les Ventes-de-Bourse,Caen
OCESN853602F0200242937,Gare de Argentan,Gare de Caen,40,Flers,Caen
OCESN853707F0400442957,Gare de Rennes,Gare de Retiers,42,Rennes,Retiers
OCESN854007F0300342962,Gare de Janzé,Gare de Rennes,36,Janzé,Rennes
OCESN854008F0300342963,Gare de Dol,Gare de Rennes,33,Dol-de-Bretagne,Rennes
OCESN854197F0400442993,Gare de Montreuil-sur-Ille,Gare de Rennes,30,Montreuil-sur-Ille,Rennes
OCESN854207F0500542994,Gare de Rennes,Gare de St-Malo,55,Rennes,Mesnil-Roc'h
OCESN854300F0400443020,Gare de Lannion,Gare de Plouaret-Trégor,16,Lannion,Plouaret
OCESN854610F0200243101,Gare de Callac,Gare de Carhaix,26,Callac,Carhaix-Plouguer
OCESN855303F0200243328,Gare de Callac,Gare de Guingamp,41,Callac,Bourbriac
OCESN855347F0200243349,Gare de Guingamp,Gare de Paimpol,47,Bourbriac,Paimpol
OCESN855402F0200243370,Gare de La Brohinière,Gare de Rennes,32,Gaël,Rennes
OCESN855504F0200243397,Gare de Brest,Gare de Lannion,91,Brest,Lannion
OCESN855781F0200243600,Gare de Brest,Gare de Rennes,139,Brest,Rennes
OCESN855806F0400443615,Gare de Quimper,Gare de Vannes,86,Bannalec,Vannes
OCESN856595F0400443896,Gare de Quimper,Gare de Rennes,141,Bannalec,Rennes
OCESN856608F0200243897,Gare de Château-du-Loir,Gare de Le Mans,50,Blois,Le Mans
OCESN857051F0200243996,Gare de Alençon,Gare de Le Mans,53,Les Ventes-de-Bourse,Le Mans
OCESN857150F0200244042,Gare de Alençon,Gare de Tours,145,Les Ventes-de-Bourse,Tours
OCESN857233F0400444058,Gare de Alençon,Gare de Château-du-Loir,106,Les Ventes-de-Bourse,Blois
OCESN857274F0200244064,Gare de Le Mans,Gare de Nantes,94,Le Mans,Nantes
OCESN857301F0500544067,Gare de Angers-St-Laud,Gare de Nantes,43,Angers,Nantes
OCESN857301F0700744068,Gare de Le Croisic,Gare de Le Mans,177,Le Croisic,Le Mans
OCESN857375F0400444145,Gare de Angers-St-Laud,Gare de Le Mans,66,Angers,Le Mans
OCESN857404F0200244151,Gare de Le Mans,Gare de Sablé-sur-Sarthe,22,Le Mans,Juigné-sur-Sarthe
OCESN857446F0100144211,Gare de Laval,Gare de Rennes,55,Laval,Rennes
OCESN857653F0200244305,Gare de Le Mans,Gare de Rennes,103,Le Mans,Rennes
OCESN857690F0200244322,Gare de Laval,Gare de Nantes,101,Laval,Nantes
OCESN857704F0800844332,Gare de Le Croisic,Gare de Rennes,222,Le Croisic,Rennes
OCESN857773F0800844388,Gare de Nantes,Gare de St-Nazaire,51,Nantes,Saint-Nazaire
OCESN858003F0200244403,Gare de Le Croisic,Gare de Nantes,74,Le Croisic,Nantes
OCESN858050F0200244427,Gare de Nantes,Gare de Redon,58,Nantes,Langon
OCESN858202F0400444476,Gare de Nantes,Gare de Quimper,174,Nantes,Bannalec
OCESN858244F0200244510,Gare de Brest,Gare de Nantes,203,Brest,Nantes
OCESN858284F0200244568,Gare de Nantes,Gare de Savenay,34,Nantes,Savenay
OCESN858402F0200244643,Gare de Nantes,Gare de Saumur,86,Nantes,Saumur
OCESN858703F0300344670,Gare de Cholet,Gare de Saumur,85,Cholet,Saumur
OCESN858798F0200244675,Gare de La Roche-sur-Yon,Gare de Nantes,55,La Roche-sur-Yon,Nantes
OCESN858800F0500544676,Gare de Les Sables-d'Olonne,Gare de Nantes,87,Les Sables-d'Olonne,Nantes
OCESN858850F0700744697,Gare de Chantonnay,Gare de La Roche-sur-Yon,31,Chantonnay,La Roche-sur-Yon
OCESN859070F0200244785,Gare de Les Sables-d'Olonne,Gare de Saumur,158,Les Sables-d'Olonne,Saumur
OCESN859083F0200244796,Gare de Nantes,Gare de Ste-Pazanne,32,Nantes,Sainte-Pazanne
OCESN859198F0100144855,Gare de Nantes,Gare de Pornic,60,Nantes,Pornic
OCESN859252F0200244877,Gare de Ancenis,Gare de Nantes,28,Nort-sur-Erdre,Nantes
OCESN859405F0300344948,Gare de Nantes,Gare de Sucé-Sur-Erdre,27,Nantes,Sucé-sur-Erdre
OCESN859500F0200244971,Gare de Nantes,Gare de Nort-sur-Erdre,40,Nantes,Nort-sur-Erdre
OCESN859501F0200244972,Gare de Châteaubriant-TT,Gare de Nantes,67,Nort-sur-Erdre,Nantes
OCESN859600F0200245047,Gare de Clisson,Gare de Nantes,29,Clisson,Nantes
OCESN859745F0100145095,Gare de Nantes,Gare de Orléans,170,Nantes,Orléans
OCESN860001F0300345164,Gare de Le Croisic,Gare de Orléans,258,Le Croisic,Orléans
OCESN860003F1301345174,Gare de Le Croisic,Gare de Tours,190,Le Croisic,Tours
OCESN860003F2102145170,Gare de Nantes,Gare de Tours,93,Nantes,Tours
OCESN860013F0800845188,Gare de Angers-St-Laud,Gare de Tours,78,Angers,Tours
OCESN860109F0200245198,Gare de Saumur,Gare de Tours,51,Saumur,Tours
OCESN860129F0200245215,Gare de Thouars,Gare de Tours,78,Thouars,Tours
OCESN860158F0100145225,Gare de Bressuire,Gare de Tours,103,Bressuire,Tours
OCESN860171F0100145235,Gare de Angers-St-Laud,Gare de Thouars,68,Angers,Thouars
OCESN860190F0200245245,Gare de Blois-Chambord,Gare de Orléans,49,Blois,Orléans
OCESN860252F0400445259,Gare de Orléans,Gare de St-Pierre-des-Corps,58,Orléans,Saint-Pierre-des-Corps
OCESN860297F0100145275,Gare de Reignac,Gare de Tours,45,Reignac-sur-Indre,Tours
OCESN860366F0300345299,Gare de Paris-Austerlitz,Gare de Vendôme,139,Paris,Vendôme
OCESN860600F0200245368,Gare de Châteaudun,Gare de Paris-Austerlitz,95,Châteaudun,Paris
OCESN860604F0200245369,Gare de Châteaudun,Gare de Paris-Gare-de-Lyon,97,Châteaudun,Paris
OCESN860610F0500545374,Gare de Paris-Gare-de-Lyon,Gare de Vendôme,132,Paris,Vendôme
OCESN860611F0700745377,Gare de Paris-Bercy,Gare de Vendôme,149,Paris,Vendôme
OCESN860616F0600645387,Gare de Châteaudun,Gare de Voves,21,Châteaudun,Les Villages-Vovéens
OCESN860632F0200245401,Gare de Tours,Gare de Voves,137,Tours,Les Villages-Vovéens
OCESN860653F0200245410,Gare de Bléré-la-Croix,Gare de Tours,28,La Croix-en-Touraine,Tours
OCESN860701F0200245425,Gare de St-Aignan-Noyers,Gare de Tours,57,Noyers-sur-Cher,Tours
OCESN860716F0400445435,Gare de Tours,Gare de Vierzon,87,Tours,Vierzon
OCESN860733F0600645446,Gare de Bourges,Gare de Tours,110,Bourges,Tours
OCESN860800F0300345460,Gare de Nevers,Gare de Tours,146,Nevers,Tours
OCESN860840F0400445478,Gare de Saumur,Gare de Thouars,30,Saumur,Thouars
OCESN860988F0100145504,Gare de Montluçon-Ville,Gare de Vallon-en-Sully,31,Villefranche-d'Allier,Vallon-en-Sully
OCESN861111F0500545516,Gare de Commentry,Gare de Vallon-en-Sully,47,Louroux-de-Bouble,Vallon-en-Sully
OCESN861112F0500545519,Gare de Commentry,Gare de St-Amand-Montrond-Orval,98,Louroux-de-Bouble,Orval
OCESN861112F0600645518,Gare de Bourges,Gare de Commentry,121,Bourges,Louroux-de-Bouble
OCESN861116F0500545525,Gare de Salbris,Gare de Valençay,87,Salbris,Valençay
OCESN861290F0200245558,Gare de Bourges,Gare de Orléans,73,Bourges,Orléans
OCESN861302F0200245560,Gare de Orléans,Gare de Vierzon,51,Orléans,Vierzon
OCESN861304F0400445562,Gare de Nevers,Gare de Orléans,132,Nevers,Orléans
OCESN861363F0800845597,Gare de Nevers,Gare de Vierzon,69,Nevers,Vierzon
OCESN861391F1701745615,Gare de Argenton-sur-Creuse,Gare de Orléans,117,Argenton-sur-Creuse,Orléans
OCESN861404F0500545624,Gare de Châteauroux,Gare de Orléans,95,Valençay,Orléans
OCESN861410F0700745625,Gare de Limoges-Bénédictins,Gare de Orléans,203,Limoges,Orléans
OCESN861430F0100145665,Gare de Limoges-Bénédictins,Gare de Vierzon,129,Limoges,Vierzon
OCESN861452F0100145681,Gare de Argenton-sur-Creuse,Gare de Limoges-Bénédictins,74,Argenton-sur-Creuse,Limoges
OCESN861464F0800845697,Gare de Chartres,Gare de Voves,23,Chartres,Les Villages-Vovéens
OCESN862303F0200245752,Gare de Angers-St-Laud,Gare de Chartres,163,Angers,Chartres
OCESN862531F0300345943,Gare de Poitiers,Gare de Tours,74,Poitiers,Tours
OCESN863031F0200245966,Gare de Niort,Gare de Poitiers,59,Niort,Poitiers
OCESN863442F0100146049,Gare de La Rochelle-Ville,Gare de Poitiers,100,La Rochelle,Poitiers
OCESN863442F0200246048,Gare de La Rochelle-Ville,Gare de Niort,44,La Rochelle,Niort
OCESN863466F0100146088,Gare de La Roche-sur-Yon,Gare de Tours,199,La Roche-sur-Yon,Tours
OCESN863720F0200246099,Gare de La Rochelle-Ville,Gare de Rochefort,30,La Rochelle,Saint-Bonnet-de-Rochefort
OCESN864000F0100146109,Gare de Bordeaux-St-Jean,Gare de Saintes,99,Bordeaux,Saintes
OCESN864200F0200246146,Gare de Royan,Gare de Saintes,26,Royan,Saintes
OCESN864322F0100146152,Gare de Angoulême,Gare de La-Rochelle-Pt-Dauphine,138,Angoulême,La Rochelle
OCESN864622F0100146207,Gare de Angoulême,Gare de La Rochelle-Ville,126,Angoulême,La Rochelle
OCESN864623F0300346208,Gare de Bordeaux-St-Jean,Gare de La-Rochelle-Pt-Dauphine,164,Bordeaux,La Rochelle
OCESN864800F0200246244,Gare de Bordeaux-St-Jean,Gare de La Rochelle-Ville,162,Bordeaux,La Rochelle
OCESN864801F0100146250,Gare de Angoulême,Gare de Bordeaux-St-Jean,89,Angoulême,Bordeaux
OCESN865010F0400446288,Gare de Bordeaux-St-Jean,Gare de Libourne,35,Bordeaux,Libourne
OCESN865040F0400446302,Gare de Angoulême,Gare de Coutras,55,Angoulême,Saint-Hilaire-Peyroux
OCESN865060F0300346320,Gare de Bordeaux-St-Jean,Gare de Coutras,47,Bordeaux,Saint-Hilaire-Peyroux
OCESN865071F0400446323,Gare de Bordeaux-St-Jean,Gare de St-Mariens-St-Yzan,43,Bordeaux,Forest - Vorst
OCESN865101F0100146345,Gare de Bordeaux-St-Jean,Gare de Brive-la-Gaillarde,143,Bordeaux,Brive-la-Gaillarde
OCESN865202F0100146375,Gare de Bordeaux-St-Jean,Gare de Périgueux,82,Bordeaux,Marsac-sur-l'Isle
OCESN865202F0400446374,Gare de Bordeaux-St-Jean,Gare de Condat-le-Lardin,121,Bordeaux,Le Lardin
OCESN865202F0600646373,Gare de Bordeaux-St-Jean,Gare de Tulle,193,Bordeaux,Saint-Priest-de-Gimel
OCESN865250F0300346387,Gare de Condat-le-Lardin,Gare de Périgueux,34,Le Lardin,Marsac-sur-l'Isle
OCESN865411F0300346422,Gare de Mussidan,Gare de Périgueux,30,Mussidan,Marsac-sur-l'Isle
OCESN865450F0200246451,Gare de Bordeaux-St-Jean,Gare de Limoges-Bénédictins,145,Bordeaux,Limoges
OCESN865550F0200246458,Gare de Bergerac,Gare de Bordeaux-St-Jean,76,Cours-de-Pile,Bordeaux
OCESN865601F0200246483,Gare de Bordeaux-St-Jean,Gare de Sarlat,144,Bordeaux,Sarlat-la-Canéda
OCESN865702F0100146517,Gare de Bordeaux-St-Jean,Gare de Le Buisson,110,Bordeaux,Le Buisson-de-Cadouin
OCESN865706F0400446519,Gare de Le Buisson,Gare de Périgueux,53,Le Buisson-de-Cadouin,Marsac-sur-l'Isle
OCESN865800F0100146551,Gare de Agen,Gare de Limoges-Bénédictins,216,Bourg-la-Reine,Limoges
OCESN865818F0100146562,Gare de Monsempron-Libos,Gare de Périgueux,104,Monsempron-Libos,Marsac-sur-l'Isle
OCESN865820F0200246565,Gare de Bordeaux-St-Jean,Gare de Morcenx,60,Bordeaux,Morcenx
OCESN866021F0500546607,Gare de Bordeaux-St-Jean,Gare de Pauillac,59,Bordeaux,Pauillac
OCESN866102F0300346631,Gare de Lesparre,Gare de Pessac,72,Naujac-sur-Mer,Pessac
OCESN866104F0300346633,Gare de Bordeaux-St-Jean,Gare de Macau,41,Bordeaux,Macau
OCESN866171F0200246664,Gare de Macau,Gare de Pessac,34,Macau,Pessac
OCESN866173F0200246665,Gare de Arcachon,Gare de Bordeaux-St-Jean,52,Arcachon,Bordeaux
OCESN866300F0200246689,Gare de Biganos-Facture,Gare de Bordeaux-St-Jean,29,Biganos,Bordeaux
OCESN866323F0700746709,Gare de Bordeaux-St-Jean,Gare de Hendaye,178,Bordeaux,Hendaye
OCESN866411F0400446745,Gare de Bayonne,Gare de Dax,44,Bayonne,Dax
OCESN866506F0200246772,Gare de Bayonne,Gare de Hendaye,37,Bayonne,Hendaye
OCESN866516F0300346778,Gare de Agen,Gare de Marmande,36,Bourg-la-Reine,Sainte-Bazeille
OCESN866832F0200246845,Gare de Bordeaux-St-Jean,Gare de Marmande,67,Bordeaux,Sainte-Bazeille
OCESN866860F0300346854,Gare de Agen,Gare de Langon,69,Bourg-la-Reine,Langon
OCESN866882F0300346861,Gare de Bayonne,Gare de Tarbes,145,Bayonne,Rabastens-de-Bigorre
OCESN867002F0400446865,Gare de Bordeaux-St-Jean,Gare de Pau,132,Bordeaux,Paris
OCESN867168F0100146889,Gare de Bordeaux-St-Jean,Gare de Tarbes,188,Bordeaux,Rabastens-de-Bigorre
OCESN867180F0300346891,Gare de Bordeaux-St-Jean,Gare de Lourdes,174,Bordeaux,Lourdes
OCESN867212F0300346894,Gare de Le Dorat,Gare de Poitiers,60,Le Dorat,Poitiers
OCESN868003F0500546986,Gare de Limoges-Bénédictins,Gare de St-Junien,38,Limoges,SAINT JUNIEN
OCESN868101F0100147043,Gare de Limoges-Bénédictins,Gare de St-Yrieix-la-Perche,39,Limoges,SAINT-YRIEIX-LA-PERCHE
OCESN868301F0100147111,Gare de Eymoutiers-Vassiviere,Gare de Limoges-Bénédictins,45,Eymoutiers,Limoges
OCESN868650F0100147258,Gare de Limoges-Bénédictins,Gare de Montluçon-Ville,131,Limoges,Villefranche-d'Allier
OCESN868701F0100147264,Gare de Felletin-Gare,Gare de Guéret,52,Felletin,Guéret
OCESN868710F0100147271,Gare de Bordeaux-St-Jean,Gare de Montluçon-Ville,259,Bordeaux,Villefranche-d'Allier
OCESN868800F0200247299,Gare de Bordeaux-St-Jean,Gare de Guéret,208,Bordeaux,Guéret
OCESN868800F0700747298,Gare de Bordeaux-St-Jean,Gare de Ussel,262,Bordeaux,Maussac
OCESN868812F0100147316,Gare de Périgueux,Gare de Ussel,169,Marsac-sur-l'Isle,Maussac
OCESN868819F0100147320,Gare de La Souterraine,Gare de Limoges-Bénédictins,47,La Souterraine,Limoges
OCESN869001F1001047334,Gare de Châteauroux,Gare de Limoges-Bénédictins,86,Valençay,Limoges
OCESN869010F0100147342,Gare de Rodez,Gare de Toulouse-Matabiau,137,Saint-Christophe-Vallon,Toulouse
OCESN870000F0200247406,Gare de Carmaux,Gare de Toulouse-Matabiau,76,Carmaux,Toulouse
OCESN870003F0700747411,Gare de Brive-la-Gaillarde,Gare de Rodez,145,Brive-la-Gaillarde,Saint-Christophe-Vallon
OCESN870150F0900947472,Gare de Colomiers,Gare de Toulouse-Matabiau,22,Colomiers,Toulouse
OCESN870321F0400447545,Gare de L'Isle-Jourdain (Gers),Gare de Saint-Cyprien-Arènes,33,L'isle Jourdain,Toulouse
OCESN870405F0800847554,Gare de Colomiers,Gare de Saint-Cyprien-Arènes,13,Colomiers,Toulouse
OCESN870500F0200247569,Gare de Carcassonne,Gare de Toulouse-Matabiau,74,Carcassonne,Toulouse
OCESN870604F0300347622,Gare de Capdenac,Gare de Toulouse-Matabiau,137,Capdenac-Gare,Toulouse
OCESN871201F0300347639,Gare de Tessonnières,Gare de Toulouse-Matabiau,53,Gaillac,Toulouse
OCESN871202F0600647641,Gare de Aurillac,Gare de Clermont-Ferrand,152,Aurillac,Chamalières
OCESN871206F0700747650,Gare de Arvant,Gare de Clermont-Ferrand,47,Bournoncle-Saint-Pierre,Chamalières
OCESN871209F0900947657,Gare de Pamiers,Gare de Toulouse-Matabiau,57,Pamiers,Toulouse
OCESN871405F0700747674,Gare de Latour-de-Carol-Enveitg,Gare de Toulouse-Matabiau,174,Enveitg,Toulouse
OCESN871470F0400447721,Gare de Foix,Gare de Latour-de-Carol-Enveitg,105,Vitry-sur-Seine,Enveitg
OCESN871470F0700747720,Gare de Brive-la-Gaillarde,Gare de Toulouse-Matabiau,147,Brive-la-Gaillarde,Toulouse
OCESN871600F0500547750,Gare de Cahors,Gare de Toulouse-Matabiau,74,Cahors,Toulouse
OCESN871601F0100147754,Gare de Montauban-Ville-Bourbon,Gare de Toulouse-Matabiau,43,Montauban,Toulouse
OCESN871604F0300347759,Gare de Brive-la-Gaillarde,Gare de Cahors,66,Brive-la-Gaillarde,Cahors
OCESN871608F0400447764,Gare de Agen,Gare de Toulouse-Matabiau,81,Bourg-la-Reine,Toulouse
OCESN871800F0300347799,Gare de St-Sulpice (Tarn),Gare de Toulouse-Matabiau,24,Saint-Sulpice-la-Pointe,Toulouse
OCESN872404F0600647877,Gare de Muret,Gare de Toulouse-Matabiau,19,Muret,Toulouse
OCESN872600F0500547912,Gare de Boussens,Gare de Toulouse-Matabiau,58,Boussens,Toulouse
OCESN872602F0800847916,Gare de Montréjeau-Gourdan-Pol,Gare de Toulouse-Matabiau,86,Gourdan-Polignan,Toulouse
OCESN872613F0700747941,Gare de Tarbes,Gare de Toulouse-Matabiau,109,Rabastens-de-Bigorre,Toulouse
OCESN872701F1901947979,Gare de Clermont-Ferrand,Gare de Durtol-Nohanent,13,Chamalières,Durtol
OCESN873245F0200248171,Gare de Clermont-Ferrand,Gare de St-Germain-des-Fossés,40,Chamalières,Saint-Germain Des Fossés
OCESN873351F0900948230,Gare de Clermont-Ferrand,Gare de Nevers,106,Chamalières,Nevers
