ID,Departure,Arrival,Duration,Departure_City,Arrival_City
d16bb8e3-f365-4752-aa3d-6bc736e392b8,Beaugency,Couhé-Vérac,73,BEAUGENCY,VALENCE-EN-POITOU
25c6eb67-7051-4655-a7a5-664590b06349,Beaugency,Épanvilliers,76,BEAUGENCY,BLANZAY
7bab0b2d-f0dc-4833-bd7b-e41f8d66dddd,Beaugency,St-Saviol,79,BEAUGENCY,SAINT-SAVIOL
93e0e365-f0f0-497f-877b-1a6cb9cbfe3d,Beaugency,Ruffec,84,BEAUGENCY,RUFFEC
49391357-db60-4200-b5da-27943f690f72,Beaugency,Luxé,90,BEAUGENCY,LUXE
b8e21f17-ddbc-49f2-8789-be9e7ec1d5e8,Beaugency,Angoulême,100,BEAUGENCY,ANGOULEME
ce6b051f-a524-4b30-aefd-cfa2a3a9d101,Beaugency,La Couronne,102,BEAUGENCY,LA COURONNE
8332d567-4f90-4d1d-ba79-13d2e4a60d6b,Beaugency,Charmant,107,BEAUGENCY,BOISNE-LA TUDE
faad3d13-a565-48cc-9218-57b39b030151,Beaugency,Montmoreau,111,BEAUGENCY,MONTMOREAU
7d8ad710-bd58-480b-a1f5-e9495362fc1d,Beaugency,Chalais,117,BEAUGENCY,CHALAIS
34e516d4-fb7b-48de-b646-8da2c6162a51,Beaugency,St-Aigulin-La Roche-Chalais,121,BEAUGENCY,SAINT-AIGULIN
f0104fa9-ca5a-4346-b907-581a8f7f5c1a,Beaugency,Les Églisottes,124,BEAUGENCY,LES EGLISOTTES-ET-CHALAURES
06254070-2e20-4b37-9fe0-0666d1dd1388,Beaugency,Coutras,127,BEAUGENCY,COUTRAS
722831b4-3a0e-48aa-b639-d7ad2b32fd02,Beaugency,St-Denis-de-Pile,130,BEAUGENCY,SAINT-DENIS-DE-PILE
c155006c-2f29-4325-9317-467484537c4e,Beaugency,Libourne,132,BEAUGENCY,LIBOURNE
330546b3-4d51-43d6-a0cf-0334e9b52c29,Beaugency,Vayres,135,BEAUGENCY,VAYRES
3660c5d9-78c6-4400-86a5-220832761d94,Beaugency,St-Sulpice-Izon,137,BEAUGENCY,SAINT-SULPICE-ET-CAMEYRAC
c732ebd5-b71e-4af2-85dc-aeebfde00f24,Beaugency,St-Loubès,138,BEAUGENCY,SAINT-LOUBES
9e93ef20-fc9e-41b6-8a1a-240c39f46ffa,Beaugency,La Gorp,140,BEAUGENCY,AMBARES-ET-LAGRAVE
aa1e8bdf-6742-41bb-93b1-696a0d7c5ee8,Beaugency,Bassens,142,BEAUGENCY,BASSENS
6d250413-f0ee-4e2e-851f-69d721162f4a,Beaugency,Bassens-Appontements,142,BEAUGENCY,BASSENS
cf1d42dd-eed9-468f-b442-7362f48a3903,Beaugency,Cenon,143,BEAUGENCY,CENON
31ff1f02-c597-4277-a850-c33a791e0361,Beaugency,Bordeaux-St-Jean,145,BEAUGENCY,BORDEAUX
7e91639b-0528-474b-9cfb-3c5126c443cb,Mer,Onzain-Chaumont-sur-Loire,11,MER,VEUZAIN-SUR-LOIRE
14cc785e-fbab-4fae-9fdd-5a11eb23f5ad,Mer,Veuves-Monteaux,13,MER,VEUZAIN-SUR-LOIRE
607e15f4-a5de-4a90-8e1a-9afde72a1851,Mer,Limeray,15,MER,LIMERAY
f91d32c3-c5f5-4e10-a39f-9f5f0dc43cd6,Mer,Amboise,17,MER,AMBOISE
948f9e3b-19fc-43d7-8f11-746b2871a7fb,Mer,Noizay,19,MER,NOIZAY
51e2f6a1-9f8a-493c-bba7-359c73bbf417,Mer,Montlouis,21,MER,MONTLOUIS-SUR-LOIRE
30f51ffc-3830-4616-b683-f32ff2efcb2c,Mer,St-Pierre-des-Corps,24,MER,SAINT-PIERRE-DES-CORPS
6e314b08-d48a-4998-ba9e-44da0d9006ae,Mer,Monts,29,MER,MONTS
2c1f032e-73d6-44ac-b4ba-30617ee6b2d7,Mer,Villeperdue,32,MER,VILLEPERDUE
5afcb3a1-b388-452f-ab75-cb63165fd2ff,Mer,Ste-Maure-Noyant,36,MER,NOYANT-DE-TOURAINE
5bbfb4be-fe83-4ac7-9e5d-74ec39f82cd6,Mer,Maillé,38,MER,MAILLE
e34a5c1a-cef0-4487-86a1-9b1645f32e5e,Mer,Port-de-Piles,40,MER,LA CELLE-SAINT-AVANT
